fy,dept,department_title,char_,character_title,sub_obj,sub_obj_title,doc_ref_no_prefix,doc_ref_no_prefix_definition,total_transaction_amount
2017,4,04 MDO-OFFICE OF TECHNOLOGY,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVXX,payment voucher,2495
2017,4,04 MDO-OFFICE OF TECHNOLOGY,2,02 PURCHASE OF SERVICES,251,INFORMATION TECHNOLOGYPROF SERVICE 0251,PVMD,professional services,19935686.08
2017,4,04 MDO-OFFICE OF TECHNOLOGY,2,02 PURCHASE OF SERVICES,251,INFORMATION TECHNOLOGYPROF SERVICE 0251,PVXX,payment voucher,2250
2017,4,04 MDO-OFFICE OF TECHNOLOGY,2,02 PURCHASE OF SERVICES,255,DUES 0255,PCXX,petty cash,222.26
2017,4,04 MDO-OFFICE OF TECHNOLOGY,2,02 PURCHASE OF SERVICES,255,DUES 0255,PVXX,payment voucher,14898.2
2017,4,04 MDO-OFFICE OF TECHNOLOGY,2,02 PURCHASE OF SERVICES,255,DUES 0255,RPXX,reimbursable expense vouchers for City employees,3101.62
2017,4,04 MDO-OFFICE OF TECHNOLOGY,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PVXX,payment voucher,82503.95
2017,4,04 MDO-OFFICE OF TECHNOLOGY,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,RPXX,reimbursable expense vouchers for City employees,3443.16
2017,4,04 MDO-OFFICE OF TECHNOLOGY,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,VCXX,procurement,7602.56
2017,4,04 MDO-OFFICE OF TECHNOLOGY,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,PVMD,professional services,6550
2017,4,04 MDO-OFFICE OF TECHNOLOGY,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,PVXX,payment voucher,344618.05
2017,4,04 MDO-OFFICE OF TECHNOLOGY,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,VCXX,procurement,4668471.16
2017,4,04 MDO-OFFICE OF TECHNOLOGY,2,02 PURCHASE OF SERVICES,266,MAINT/SUPPORTCOMPUTR HARDWARE/SOFT 0266,PVXX,payment voucher,68816.56
2017,4,04 MDO-OFFICE OF TECHNOLOGY,2,02 PURCHASE OF SERVICES,266,MAINT/SUPPORTCOMPUTR HARDWARE/SOFT 0266,VCXX,procurement,6359337.98
2017,4,04 MDO-OFFICE OF TECHNOLOGY,2,02 PURCHASE OF SERVICES,282,RENT/LEASEPURCHASE COMPUTER EQUIP 0282,PVXX,payment voucher,7550.3
2017,4,04 MDO-OFFICE OF TECHNOLOGY,2,02 PURCHASE OF SERVICES,282,RENT/LEASEPURCHASE COMPUTER EQUIP 0282,VCXX,procurement,36602.48
2017,4,04 MDO-OFFICE OF TECHNOLOGY,2,02 PURCHASE OF SERVICES,285,RENTS 0285,PVMD,professional services,766154.25
2017,4,04 MDO-OFFICE OF TECHNOLOGY,2,02 PURCHASE OF SERVICES,285,RENTS 0285,PVXX,payment voucher,140.38
2017,4,04 MDO-OFFICE OF TECHNOLOGY,2,02 PURCHASE OF SERVICES,285,RENTS 0285,VCXX,procurement,11072.2
2017,4,04 MDO-OFFICE OF TECHNOLOGY,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,RPXX,reimbursable expense vouchers for City employees,311.32
2017,4,04 MDO-OFFICE OF TECHNOLOGY,3,03 MATERIALS AND SUPPLIES,310,ELECTRICAL AND COMMUNICATION 0310,RPXX,reimbursable expense vouchers for City employees,319.95
2017,4,04 MDO-OFFICE OF TECHNOLOGY,3,03 MATERIALS AND SUPPLIES,310,ELECTRICAL AND COMMUNICATION 0310,VCXX,procurement,917226.86
2017,4,04 MDO-OFFICE OF TECHNOLOGY,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PCXX,petty cash,294.91
2017,4,04 MDO-OFFICE OF TECHNOLOGY,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PVXX,payment voucher,182.1
2017,4,04 MDO-OFFICE OF TECHNOLOGY,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,RPXX,reimbursable expense vouchers for City employees,1040.46
2017,4,04 MDO-OFFICE OF TECHNOLOGY,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,VCXX,procurement,56667.04
2017,4,04 MDO-OFFICE OF TECHNOLOGY,3,03 MATERIALS AND SUPPLIES,322,SMALL POWER TOOLS AND HAND TOOLS 0322,PVXX,payment voucher,493.69
2017,4,04 MDO-OFFICE OF TECHNOLOGY,3,03 MATERIALS AND SUPPLIES,324,PRECISION PHOTOGRAPHIC AND ARTISTS 0324,VCXX,procurement,39089.55
2017,4,04 MDO-OFFICE OF TECHNOLOGY,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,VCXX,procurement,192270
2017,4,04 MDO-OFFICE OF TECHNOLOGY,3,03 MATERIALS AND SUPPLIES,342,LIQUID PROPANE GAS LPG 0342,VCXX,procurement,193.04
2017,4,04 MDO-OFFICE OF TECHNOLOGY,4,04 EQUIPMENT,410,ELECTRICAL LIGHTING COMMUNICATION 0410,PVXX,payment voucher,17883
2017,4,04 MDO-OFFICE OF TECHNOLOGY,4,04 EQUIPMENT,410,ELECTRICAL LIGHTING COMMUNICATION 0410,VCXX,procurement,545699.96
2017,4,04 MDO-OFFICE OF TECHNOLOGY,4,04 EQUIPMENT,420,OFFICE EQUIPMENT 0420,VCXX,procurement,2627.89
2017,4,04 MDO-OFFICE OF TECHNOLOGY,4,04 EQUIPMENT,424,PRECISION PHOTOGRAPHIC AND ARTIST 0424,VCXX,procurement,28328.99
2017,4,04 MDO-OFFICE OF TECHNOLOGY,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS 0427,PVXX,payment voucher,263965.44
2017,4,04 MDO-OFFICE OF TECHNOLOGY,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS 0427,RPXX,reimbursable expense vouchers for City employees,899.98
2017,4,04 MDO-OFFICE OF TECHNOLOGY,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS 0427,VCXX,procurement,5746046.49
2017,4,04 MDO-OFFICE OF TECHNOLOGY,4,04 EQUIPMENT,430,FURNITURE AND FURNISHINGS 0430,VCXX,procurement,60609.4
2017,4,04 MDO-OFFICE OF TECHNOLOGY,6,06 REAL PROPERTY,0695P,PROF SRVCOMPUTER EQUIPMENT 0695P,PVMD,professional services,525588.29
2017,4,04 MDO-OFFICE OF TECHNOLOGY,6,06 REAL PROPERTY,06IA,IACOMP SOFTLICENSING 06IA,VCXX,procurement,1449988.1
2017,4,04 MDO-OFFICE OF TECHNOLOGY,6,06 REAL PROPERTY,06IAP,IAPRF SVCCOMP SOFTLICENSING 06IAP,PVMD,professional services,432400
2017,4,04 MDO-OFFICE OF TECHNOLOGY,6,06 REAL PROPERTY,06IBP,IAPRF SVCCOMP SOFTIGDES/IMPL 06IBP,PVMD,professional services,5835716.31
2017,4,04 MDO-OFFICE OF TECHNOLOGY,6,06 REAL PROPERTY,600,IA-PRF SVC-COMP SOFT-IG-DES/IMPL   06IBP,,,1252795
2017,4,04 MDO-OFFICE OF TECHNOLOGY,6,06 REAL PROPERTY,695,COMPUTER EQUIPMENT 0695,PVXX,payment voucher,634259.46
2017,4,04 MDO-OFFICE OF TECHNOLOGY,6,06 REAL PROPERTY,695,COMPUTER EQUIPMENT 0695,VCXX,procurement,5748025.51
2017,40,40 CITY TREASURER,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,VCXX,procurement,471.27
2017,40,40 CITY TREASURER,2,02 PURCHASE OF SERVICES,210,POSTAGE 0210,VCXX,procurement,189.48
2017,40,40 CITY TREASURER,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PCXX,petty cash,171.11
2017,40,40 CITY TREASURER,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PVTR,American Express travel vouchers,1682.36
2017,40,40 CITY TREASURER,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,RPXX,reimbursable expense vouchers for City employees,56
2017,40,40 CITY TREASURER,2,02 PURCHASE OF SERVICES,230,MEALSNONTRAVEL & OFFICL ENTERTAIN 0230,PCXX,petty cash,182.89
2017,40,40 CITY TREASURER,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PCXX,petty cash,357
2017,40,40 CITY TREASURER,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVMD,professional services,39184.38
2017,40,40 CITY TREASURER,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVXX,payment voucher,1000
2017,40,40 CITY TREASURER,2,02 PURCHASE OF SERVICES,255,DUES 0255,PCXX,petty cash,305
2017,40,40 CITY TREASURER,2,02 PURCHASE OF SERVICES,255,DUES 0255,PVXX,payment voucher,3085
2017,40,40 CITY TREASURER,2,02 PURCHASE OF SERVICES,255,DUES 0255,RPXX,reimbursable expense vouchers for City employees,1000
2017,40,40 CITY TREASURER,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PCXX,petty cash,345
2017,40,40 CITY TREASURER,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PVXX,payment voucher,250
2017,40,40 CITY TREASURER,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,RPXX,reimbursable expense vouchers for City employees,3258.82
2017,40,40 CITY TREASURER,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,VCXX,procurement,1157.33
2017,40,40 CITY TREASURER,2,02 PURCHASE OF SERVICES,285,RENTS 0285,VCXX,procurement,386.6
2017,40,40 CITY TREASURER,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,PVXX,payment voucher,2883.75
2017,40,40 CITY TREASURER,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PCXX,petty cash,143.9
2017,40,40 CITY TREASURER,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PVXX,payment voucher,25.12
2017,40,40 CITY TREASURER,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,VCXX,procurement,859.11
2017,40,40 CITY TREASURER,3,03 MATERIALS AND SUPPLIES,324,PRECISION PHOTOGRAPHIC AND ARTISTS 0324,VCXX,procurement,292.17
2017,40,40 CITY TREASURER,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,VCXX,procurement,3390.88
2017,40,40 CITY TREASURER,4,04 EQUIPMENT,410,ELECTRICAL LIGHTING COMMUNICATION 0410,VCXX,procurement,1689.02
2017,40,40 CITY TREASURER,4,04 EQUIPMENT,427,COMPUTER EQUIPMENT & PERIPHERALS 0427,VCXX,procurement,278
2017,41,41 CITY REPRESENTATIVE,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,VCXX,procurement,98.25
2017,41,41 CITY REPRESENTATIVE,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PVXX,payment voucher,1827.77
2017,41,41 CITY REPRESENTATIVE,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,RPXX,reimbursable expense vouchers for City employees,1704.24
2017,41,41 CITY REPRESENTATIVE,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVMD,professional services,344584.61
2017,41,41 CITY REPRESENTATIVE,2,02 PURCHASE OF SERVICES,255,DUES 0255,PVXX,payment voucher,924
2017,41,41 CITY REPRESENTATIVE,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PVXX,payment voucher,2348.94
2017,41,41 CITY REPRESENTATIVE,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,RPXX,reimbursable expense vouchers for City employees,37.92
2017,41,41 CITY REPRESENTATIVE,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,PVXX,payment voucher,2249
2017,41,41 CITY REPRESENTATIVE,2,02 PURCHASE OF SERVICES,285,RENTS 0285,PVXX,payment voucher,160
2017,41,41 CITY REPRESENTATIVE,2,02 PURCHASE OF SERVICES,285,RENTS 0285,VCXX,procurement,4610.98
2017,41,41 CITY REPRESENTATIVE,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,PVXX,payment voucher,2980.45
2017,41,41 CITY REPRESENTATIVE,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,VCXX,procurement,12427.8
2017,41,41 CITY REPRESENTATIVE,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,VCXX,procurement,813.1
2017,41,41 CITY REPRESENTATIVE,3,03 MATERIALS AND SUPPLIES,324,PRECISION PHOTOGRAPHIC AND ARTISTS 0324,VCXX,procurement,1909.01
2017,41,41 CITY REPRESENTATIVE,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,PVXX,payment voucher,116
2017,41,41 CITY REPRESENTATIVE,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,VCXX,procurement,334
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,202,JANITORIAL SERVICES 0202,VCXX,procurement,59979.2
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,205,REFUSE/GARBAGE/SILT/SLUDGE REMOVAL 0205,PVXX,payment voucher,9440.34
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,205,REFUSE/GARBAGE/SILT/SLUDGE REMOVAL 0205,VCXX,procurement,347554.98
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,PVMD,professional services,1492.29
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,PVXX,payment voucher,3186.57
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,209,TELEPHONE 0209,VCXX,procurement,101213.92
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,210,POSTAGE 0210,PCXX,petty cash,4047.21
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,210,POSTAGE 0210,PVXX,payment voucher,12768.59
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PCXX,petty cash,9340.35
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PVTR,American Express travel vouchers,87857.6
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,PVXX,payment voucher,1285.35
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,211,TRANSPORTATION 0211,RPXX,reimbursable expense vouchers for City employees,73576.52
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,215,LICENSES PERMITS INSPECTION CHARGES 0215,PCXX,petty cash,981.25
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,215,LICENSES PERMITS INSPECTION CHARGES 0215,PVXX,payment voucher,15245.2
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,216,COMMERCIAL OFFSHELF COMP SOFTWARE 0216,PCXX,petty cash,515.01
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,216,COMMERCIAL OFFSHELF COMP SOFTWARE 0216,VCXX,procurement,93996.73
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,230,MEALSNONTRAVEL & OFFICL ENTERTAIN 0230,PCXX,petty cash,10979.18
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,230,MEALSNONTRAVEL & OFFICL ENTERTAIN 0230,PVXX,payment voucher,15576.35
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,230,MEALSNONTRAVEL & OFFICL ENTERTAIN 0230,VCXX,procurement,774
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,231,OVERTIME MEALS 0231,PCXX,petty cash,443.5
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,231,OVERTIME MEALS 0231,PVXX,payment voucher,7894.08
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,240,ADVERTISING/PROMOTIONAL ACTIVITIES 0240,PCXX,petty cash,4214.85
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,240,ADVERTISING/PROMOTIONAL ACTIVITIES 0240,PVXX,payment voucher,337921.69
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,240,ADVERTISING/PROMOTIONAL ACTIVITIES 0240,VCXX,procurement,1057.5
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PCXX,petty cash,1941.1
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVMD,professional services,35129840.94
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,PVXX,payment voucher,6189.84
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,250,PROFESSIONAL CONSULT/SPEC SERVICES 0250,VCXX,procurement,1865288.98
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,251,INFORMATION TECHNOLOGYPROF SERVICE 0251,PVMD,professional services,148205.51
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,252,ACCOUNTING AND AUDITING SERVICES 0252,PVMD,professional services,754603.14
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,252,ACCOUNTING AND AUDITING SERVICES 0252,PVXX,payment voucher,103898.75
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,253,LEGAL SERVICES 0253,PCXX,petty cash,450
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,253,LEGAL SERVICES 0253,PVMD,professional services,402930.12
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,253,LEGAL SERVICES 0253,PVXX,payment voucher,122934.76
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,255,DUES 0255,PCXX,petty cash,8811
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,255,DUES 0255,PVXX,payment voucher,290981.85
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PCXX,petty cash,12746
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,PVXX,payment voucher,100930.75
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,256,SEMINAR AND TRAINING SESSIONS 0256,RPXX,reimbursable expense vouchers for City employees,38240.41
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,257,ARCHITECTURAL & ENGINEERING SRVCS 0257,PVMD,professional services,7283884.7
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,257,ARCHITECTURAL & ENGINEERING SRVCS 0257,PVXX,payment voucher,51904.01
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,257,ARCHITECTURAL & ENGINEERING SRVCS 0257,VCXX,procurement,160443.13
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,258,COURT REPORTERS 0258,PVXX,payment voucher,1658.51
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,PCXX,petty cash,240
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,PVXX,payment voucher,13736.14
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,260,REPAIR AND MAINTENANCE CHARGES 0260,VCXX,procurement,14756007.15
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,266,MAINT/SUPPORTCOMPUTR HARDWARE/SOFT 0266,PCXX,petty cash,38.58
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,266,MAINT/SUPPORTCOMPUTR HARDWARE/SOFT 0266,VCXX,procurement,385301.43
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,284,GROUND AND BUILDING RENTAL 0284,PVMD,professional services,539138.13
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,285,RENTS 0285,PVMD,professional services,11348494.69
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,285,RENTS 0285,PVXX,payment voucher,15000775.81
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,285,RENTS 0285,VCXX,procurement,1567578.9
2017,42,42 COMMERCE,2,02 PURCHASE OF SERVICES,295,PURCHASE SERVICESIMPREST ADVANCES 0295,VCXX,procurement,18.66
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,302,ANIMAL LIVESTOCK AND MARINE LIFE 0302,VCXX,procurement,4700.42
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,PCXX,petty cash,1599.93
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,PVXX,payment voucher,99943.11
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,304,BOOKS AND OTHER PUBLICATIONS 0304,VCXX,procurement,2420
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,305,BUILDING AND CONSTRUCTION 0305,PCXX,petty cash,17204.38
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,305,BUILDING AND CONSTRUCTION 0305,VCXX,procurement,296947.6
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,307,CHEMICALS AND GASES 0307,PCXX,petty cash,245.7
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,307,CHEMICALS AND GASES 0307,VCXX,procurement,596722.7
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL 0308,PCXX,petty cash,5155.66
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,308,DRY GOODS/NOTIONS/WEARING APPAREL 0308,VCXX,procurement,270928.71
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,310,ELECTRICAL AND COMMUNICATION 0310,PCXX,petty cash,7945.78
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,310,ELECTRICAL AND COMMUNICATION 0310,PVXX,payment voucher,6732
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,310,ELECTRICAL AND COMMUNICATION 0310,VCXX,procurement,730589.07
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,311,GENERAL EQUIPMENT AND MACHINERY 0311,PCXX,petty cash,1458.34
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,311,GENERAL EQUIPMENT AND MACHINERY 0311,VCXX,procurement,79092.19
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,312,FIRE FIGHTING AND SAFETY 0312,PCXX,petty cash,1631.67
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,312,FIRE FIGHTING AND SAFETY 0312,PVXX,payment voucher,576
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,312,FIRE FIGHTING AND SAFETY 0312,VCXX,procurement,51263.45
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,314,FUEL  HEATING AND LIGHTING 0314,VCXX,procurement,10661.92
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,316,GENERAL HARDWARE AND MINOR TOOLS 0316,PCXX,petty cash,9201.26
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,316,GENERAL HARDWARE AND MINOR TOOLS 0316,VCXX,procurement,131432.52
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,317,HOSPITAL AND LABORATORY 0317,VCXX,procurement,3785.15
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,318,JANITORIAL LAUNDRY AND HOUSEHOLD 0318,PCXX,petty cash,3002.64
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,318,JANITORIAL LAUNDRY AND HOUSEHOLD 0318,PVXX,payment voucher,746.8
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,318,JANITORIAL LAUNDRY AND HOUSEHOLD 0318,VCXX,procurement,1330737.57
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,PCXX,petty cash,9255.45
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,320,OFFICE MATERIALS AND SUPPLIES 0320,VCXX,procurement,96403.24
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,322,SMALL POWER TOOLS AND HAND TOOLS 0322,VCXX,procurement,37258.44
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,323,PLUMBING/AIR CONDITIONING/SPACE HTG 0323,PCXX,petty cash,1046.94
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,323,PLUMBING/AIR CONDITIONING/SPACE HTG 0323,VCXX,procurement,114071.35
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,324,PRECISION PHOTOGRAPHIC AND ARTISTS 0324,PCXX,petty cash,799.8
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,324,PRECISION PHOTOGRAPHIC AND ARTISTS 0324,PVXX,payment voucher,776.49
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,324,PRECISION PHOTOGRAPHIC AND ARTISTS 0324,VCXX,procurement,29040.63
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,PCXX,petty cash,50
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,PVXX,payment voucher,176.34
2017,42,42 COMMERCE,3,03 MATERIALS AND SUPPLIES,325,PRINTING 0325,VCXX,procurement,9792
2017,42,42 COMMERCE,4,04 EQUIPMENT,401,AGRICULTURAL AND BOTANICAL 0401,VCXX,procurement,6599.4
2017,42,42 COMMERCE,4,04 EQUIPMENT,403,BAKESHOP DINING ROOM AND KITCHEN 0403,PCXX,petty cash,261.89
2017,42,42 COMMERCE,4,04 EQUIPMENT,403,BAKESHOP DINING ROOM AND KITCHEN 0403,VCXX,procurement,1316
2017,42,42 COMMERCE,4,04 EQUIPMENT,405,CONSTRUCTION DREDGING CONVEYING 0405,PCXX,petty cash,257.1
2017,42,42 COMMERCE,4,04 EQUIPMENT,405,CONSTRUCTION DREDGING CONVEYING 0405,VCXX,procurement,6853.4
2017,42,42 COMMERCE,4,04 EQUIPMENT,410,ELECTRICAL LIGHTING COMMUNICATION 0410,PCXX,petty cash,353.88
2017,42,42 COMMERCE,4,04 EQUIPMENT,410,ELECTRICAL LIGHTING COMMUNICATION 0410,VCXX,procurement,148553.95
2017,42,42 COMMERCE,4,04 EQUIPMENT,411,GENERAL EQUIPMENT AND MACHINERY 0411,VCXX,procurement,28269
2017,42,42 COMMERCE,4,04 EQUIPMENT,412,FIRE FIGHTING AND EMERGENCY 0412,VCXX,procurement,8920.8
2017,42,42 COMMERCE,4,04 EQUIPMENT,418,JANITORIAL AND LAUNDRY 0418,PCXX,petty cash,145
2017,42,42 COMMERCE,4,04 EQUIPMENT,418,JANITORIAL AND LAUNDRY 0418,VCXX,procurement,154318.59
